ストーカー 逃げきれぬ愛 (1997) ,天樂,0.9952793843088591
乱歩R (2004) ,おおかみは赤ずきんに恋をした,0.9971077405112864
ラスト・ブラッド Blood: The Last Vampire (2009) ,残響,0.9981281503672392
アンフェア Unfair (2006) ,ローリンガール,0.9886722938948166
フーリガン Hooligans (Green Street Hooligans) (2005) ,おこちゃま戦争,0.996212524196558
代表取締役刑事 (1990) ,チルドレンレコード,0.9932617752524762
ビー・バップ・ハイスクール BE-BOP-HIGHSCHOOL (2004) ,ワガママで誤魔化さないで,0.9976797288864059
フレディVSジェイソン Freddy vs. Jason (2003) ,FLY HIGH!!,0.9941394581186278
大奥 第一章 (2004) ,Touch You,0.9991784879842784
ひとりぼっちの君に (1998) ,Touch You - 田村ver.,0.9996364303545262
おせん (2008) ,アウトサイダー,0.9980440558836785
ヤ・ク・ソ・ク (2005) ,東京テディベア,0.9987113059821138
ウルトラマンメビウス (2006) ,小さな恋のうた - cover ver.,0.9958721788233761
遠山金志郎美容室 (1994) ,ギガンティックO.T.N,0.9932271131264777
エボリューション Evolution (2001) ,右に曲ガール(カバー),0.9918442718840316
海猿 EVOLUTION UMIZARU EVOLUTION (2005) ,Gangsta's Paradise,0.9924620866922222
ONE PIECE ワンピース THE MOVIE エピソード オブ チョッパー プラス 冬に咲く、奇跡の桜 (2008) ,Uncrushable,0.993151119549393
モナリザ Mona Lisa (1986) ,2DIE4,0.9939462022928197
ドリームガールズ Dreamgirls (2006) ,Drama Track「All in the same boat」,0.9784596732364246
あしたの、喜多善男～世界一不運な男の、奇跡の11日間～ (2008) ,白日,0.9922926423069722
ガメラ2/レギオン襲来 Gamera 2: Assault of the Legion (1996) ,スクランブル交際,0.9991699660662267
チープ・ラブ Cheap Love (1999) ,bad guy,0.9887765972557143
"ナルニア国物語～第1章：ライオンと魔女 The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005) ",+♂(プラスダンシ),0.9935519432914383
