オーガニック・スタイル 日向大介 AKA CAGNET the BEST (2007) ,
オーガニック・スタイル G-クレフ the BEST (2007) ,
M (2007) ,
クリミナル・マインド FBI行動分析課 Criminal Minds (2005) ,
イズ・エー [is A.] (2004) ,「HIDE」BENNIE K
ハーケンクロイツの翼 (2007) ,
裸でだっこ (1970) ,
トム・ホーン Tom Horn (1980) ,
"サイボーグでも大丈夫 I'm a Cyborg, But That's OK (2006) ",
CLANNAD-クラナド- (2007) ,
劇場版CLANNAD-クラナド- (2007) ,
壁男 (2007) ,
屋根の上の赤い女 (2007) ,
春眠り世田谷 (2005) ,
CHiLDREN チルドレン (2007) ,
ボーイ・ミーツ・プサン Boy Meet Spusan (2007) ,「a Boy &amp; a Girl」タイムカプセル
劇場版アクエリオン (2007) ,
創星のアクエリオン -太陽の翼- (2007) ,
涙でいっぱいになったペットボトル -カンペの手紙- (2007) ,
キャンディ Candy (2006) ,
浅草ふくまる旅館 (2007) ,「まーるく生きてみませんか」西田敏行
ガリレオ Galileo (2007) ,「KISSして」KOH+(コープラス)
暴れん坊ママ (2007) ,「I SHOULD BE SO LUCKY」mihimaru GT
有閑倶楽部 (2007) ,「Keep the faith」KAT-TUN
スワンの馬鹿！～こづかい3万円の恋～ (2007) ,「夢を誓った木の下で」ハラフウミ(原由子×風味堂)
京都地検の女 (2007) ,「Daydreamer」タッキー＆翼
3年B組金八先生 第8シリーズ (2007) ,「いつか見た青い空」海援隊
オトコの子育て (2007) ,「Beautiful Life」w-inds.
モップガール Mop Girl (2007) ,「Destination Nowhere」ERIKA
ドリーム☆アゲイン Dream Again (2007) ,「蒼く 優しく」コブクロ
家に五女あり (2007) ,
お・ばんざい！ (2007) ,「SHINE」東方神起
ハンズ・オブ・ザ・リッパー Hands of the Ripper (1971) ,
ファイアーライト/情炎の愛 Firelight (1997) ,
私の夜はあなたの昼より美しい Mes nuits sont plus belles que vos jours (My Nights Are More Beautiful Than Your Days) (1989) ,
デイ・オブ・ザ・トリフィド The Day of the Triffids (1981) ,
遠い国から来た男 (2007) ,
カート・コバーン アバウト・ア・サン Kurt Cobain About a Son (2006) ,
ショーガール 乱舞する柔肌 Club Wild Side 2 (Inside Club Wild Side) (1998) ,
Club Wild Side (1998) ,
ヒューマン・トラフィック Human Trafficking (2005) ,
トラフィック！ザ・シリーズ Traffik (1989) ,
テキサスから来た2人のリンゴ Due rrringos nel Texas (1967) ,
さよなら絶望先生 (2007) ,
モノノ怪 (2007) ,
フェリックスとローラ Felix et Lola (Felix and Lola) (2001) ,
KAIKANフレーズ (1999) ,
スティーブン・キング/シャイニング The Shining (1997) ,
夏美のなつ～いちばんきれいな夕日 (2006) ,
こっくりさん 日本版 (2005) ,
ソランジェ 残酷なメルヘン Cosa avete fatto a Solange? (Terror in the Woods) (What Have They Done to Solange?) (1972) ,
影なき淫獣 Torso (1973) ,
スナッフ/SNUFF (1976) ,
悪魔のはらわた/フレッシュ・フォー・フランケンシュタイン Flesh for Frankenstein (1973) ,
処女の生血 Andy Warhol's Dracula (1974) ,
しにがみのバラッド。 (2007) ,
官能小説～愛憎編～ (2007) ,
女の顔 En Kvinnas Ansikte (A Woman's Face) (1938) ,
一夜かぎり En enda natt (Only One Night) (1939) ,
ドル Dollar (1938) ,
ワルプルギスの夜 Valborgsmassoafton (Walpurgis Night) (1935) ,
女の顔 A Woman's Face (1941) ,
わたしは目撃者 Il Gatto a nove code (1971) ,
禁断の惑星エグザビア Forbidden World (Mutant) (1982) ,
続・禁断の惑星/宇宙への冒険 The Invisible Boy (1957) ,
中国女 La Chinoise (1967) ,
年上の女(ひと) La Donna lupo (The Man-Eater) (1999) ,
年上の女 Room at the Top (1959) ,
年上の女 Moment by Moment (1978) ,
ワン・フルムーン Un Nos Ola' Leuad (One Full Moon) (One Moonlit Night) (1991) ,
地球の危機 Voyage to the Bottom of the Sea (1961) ,
ATTENTION PLEASE アテンション プリーズ (1970) ,
幸せになる彼氏の選び方～負け犬な私の恋愛日記～ I'm with Lucy (2002) ,
Hな彼女の選び方 ボクのハートは右か左か？ Girl Fever (2002) ,
天使がくれたもの The gift from angel (2007) ,「天使がくれたもの～It’s only love～」YVE(イヴ)
ディテクティヴ Until Death (2007) ,
オリヲン座からの招待状 (2007) ,上原ひろみ
仮面ライダー THE NEXT (2007) ,「Chosen Soldier」ISSA
クローズ ZERO Crows Zero (2007) ,
4分間のピアニスト Vier Minuten (Four Minutes) (2006) ,
センス・オブ・ワンダー -レイチェル・カーソンの贈りもの- Sense of Wonder (2001) ,
学校の怪談 春のたたりスペシャル (1999) ,
学校の怪談G (1998) ,
松本清張 点と線 (2007) ,
マラソン Marathon (2007) ,
ひまわり～夏目雅子27年の生涯と母の愛～ (2007) ,
ペット・セメタリー2 Pet Sematary II (1992) ,
戦争の犬たち The Dogs of War (1981) ,
風の絨毯 The Wind Carpet (2003) ,
出るトコ出ましょ！ (2007) ,
天下を獲った男 豊臣秀吉 (1993) ,
怨喰(うらみぐい) (2006) ,
隣之怪 壱談 「フレーム」 (2006) ,
隣之怪 弐談 「バック物件」 (2006) ,
隣之怪 参談 「ツイテナイ」 (2007) ,
隣之怪 四談 「ダレカイル」 (2007) ,
名探偵コナン 工藤新一の復活！黒の組織との対決 (2007) ,
世界柔道2007 (2007) ,
エアポート'04 Final Approach (Junior Pilot) (2004) ,
シェナンドー河 Shenandoah (1965) ,
ボディガード A Lovely Way to Die (1968) ,
Baby's Breath～ママになろうよ～ (2008) ,「The music is you」K.D earth
デイ・アフター 首都水没 Flood (2007) ,
バイオハザード 2034 Infestation (2005) ,
グラスハウス2 The Good Mother (2006) ,
Trois 2: Pandora's Box (2002) ,
Trois (2000) ,
淫欲 Trois 3: The Escort (2004) ,
欲巣(よくそう) Spider's Web (2002) ,
Martian Child (2007) ,
ザ・ホスピタル Death Knows Your Name (2005) ,
ザ・ホスピタル The Hospital (2006) ,
Made in Jamaica (2006) ,
Resurrecting the Champ (2007) ,
イントゥ・ザ・ワイルド Into the Wild (2007) ,
Right at Your Door (2006) ,
ULTRASEVEN X (2007) ,
ナルコ Narco (2004) ,
カタコンベ Catacombs (2007) ,「Blue Butterfly」YOSHIKI
スルース Sleuth (2007) ,
探偵＜スルース＞ Sleuth (1972) ,
砂の女 Woman in the Dunes (1964) ,
カリフォルニア・トレジャー King of California (2007) ,
Superman: Doomsday (2007) ,
Go Tigers! (2001) ,
狼の死刑宣告 Death Sentence (2007) ,
マリと子犬の物語 A tale of Mari and three puppies (2007) ,「今、風の中で」平原綾香
松本喜三郎一家物語～おじいさんの台所～ (2007) ,「明日、春が来たら 97-07」松たか子
ながされて藍蘭島 (2007) ,
メシア 伝えられし者たち (2007) ,「蒼い夏」星音
ライフ・イズ・ジャーニー Life is Journey (2003) ,
アメリカン・ソルジャーズ American Soldiers (2005) ,
アメリカン・ソルジャーズ2 The Veteran (2006) ,
ウェズリー・スナイプス ザ・シューター The Contractor (2007) ,
スター・フォース～未知との遭遇～ Twinkle Twinkle Little Star (1983) ,
スノーホワイト/白雪姫 Snow White (2001) ,
Taxi (1978) ,
イノセントワールド (1998) ,「ただ風は吹くから」竹内結子
ヘアスタイル Hair Style (2005) ,「ビートルバーナー」MO'SOME TONEBENDER(モーサム・トーンベンダー)
CUTE (1997) ,
パパ・トールド・ミー～大切な君へ～ Papa Told Me (2003) ,
Halo 2 (2004) ,
Halo 3 (2007) ,
Halo (2001) ,
影の軍隊 The Whistle Blower (1986) ,
影の軍隊 L' Armee des ombres (Army of Shadows) (1969) ,
トウキョーノワール TOKYO NOIR (2004) ,
爆裂都市 Explosive City (2004) ,
ぽてまよ (2007) ,
もえたん (2007) ,
富江VS富江 (2007) ,
沈黙のステルス Flight of Fury (2007) ,
沈黙の激突 Attack Force (2006) ,
沈黙の報復 Urban Justice (2007) ,
機甲創世記モスピーダ (1983) ,
魔法戦隊マジレンジャーVSデカレンジャー (2005) ,
悪魔で候～悪魔在身邊～ (2005) ,
キューティーハニー THE LIVE (2007) ,「キューティーハニー」ワイルド三人娘
キューティーハニー Cutey Honey (1973) ,
世にも奇妙な物語・秋の特別編 (2007) ,
魔法先生ネギま！ (2007) ,
クライモリ デッド・エンド Wrong Turn 2: Dead End (2007) ,
ビリーバーズ Believers (2007) ,
情熱 Love in Three Colors -有情- (1999) ,
ゴーメンガースト Gormenghast (2000) ,
ELVIS エルヴィス (2005) ,
キリクと魔女2 4つのちっちゃな大冒険 Kirikou et les betes sauvages (Kirikou and the Wild Beasts) (2005) ,
魍魎の匣【もうりょうのはこ】 (2007) ,
アイズ The Eye (2008) ,
OVA アカネマニアックス (2004) ,
君が望む永遠～Next Season～ (2007) ,
超重神グラヴィオン (2002) ,
超重神グラヴィオンツヴァイ (2004) ,
ナジカ電撃作戦 (2001) ,
AIKa R-16 (2007) ,
AIKa (1998) ,
あの空をおぼえてる (2008) ,「いつか離れる日が来ても」平井堅
The Adventures of Mark Twain (1944) ,
マーク・トゥエインの大冒険/トム・ソーヤーとハックルベリーの不思議な旅 The Adventures of Mark Twain (1985) ,
ザ・シーカー 光の六つのしるし The Seeker: The Dark Is Rising (2007) ,
Magicians (2007) ,
美味しんぼ (1988) ,
美味しんぼ (1996) ,
ミスター味っ子 (1987) ,
大統領暗殺 Death of a President (2006) ,
待つ女 7 ans (7 Years) (2006) ,
アリーナロマンス (2007) ,
Wiz/Out 【ウィズアウト】 (2007) ,
バタフライ・エフェクト2 The Butterfly Effect 2 (2006) ,
スポーツキル 地獄の殺戮ショー Sportkill (2007) ,
エティーのものがたり (2007) ,
僕がいない場所 Jestem (I Am) (2005) ,
0093 女王陛下の草刈正雄 (2007) ,「コードネームは0093」草刈正雄
クワイエットルームにようこそ Welcome to The Quiet Room (2007) ,「Naked Me」LOVES.
逃亡くそたわけー21才の夏 (2007) ,「脳ミソ」「日が暮れても彼女と歩いてた」「グライダー」The ピーズ
鮮血の処女狩り Countess Dracula (1971) ,
灼眼のシャナII (2007) ,
鉄子の旅 (2007) ,"SUPER BELL""Z"
轟轟戦隊ボウケンジャーVSスーパー戦隊 (2007) ,
天国からの手紙 A Letter from Mars (A Man Who Went to Mars) (2003) ,
ナチュラル・シティ Natural City (2003) ,
覗き (2001) ,
パイラン (ラブ・レター パイランより) Failan (2001) ,
ラブ・レター (1998) ,
浮気な家族 A Good Lawyer's Wife (2003) ,
タイムボカン (1975) ,
タイムボカンシリーズ ヤッターマン (1977) ,
タイムボカンシリーズ ゼンダマン (1979) ,
タイムボカンシリーズ タイムパトロール隊 オタスケマン (1980) ,
タイムボカンシリーズ ヤットデタマン (1981) ,
タイムボカンシリーズ 逆転イッパツマン (1982) ,
タイムボカンシリーズ イタダキマン (1983) ,
タイムボカン王道復古 チキチキ・ウゴウゴ・ボケボケマシーン猛レース (1993) ,
タイムボカン2000 怪盗きらめきマン (2000) ,
ヤッターマン (2008) ,
ヤッターマン Yatter Man (2009) ,「Believe」嵐
黄金戦士ゴールドライタン (1981) ,
ウェイトレス～おいしい人生のつくりかた Waitress (2007) ,
グレン・グールド 27歳の記憶 Glenn Gould: Off the Record / On the Record (1959) ,
ゴーヤーちゃんぷるー (2006) ,
The Pirates Who Don't Do Anything: A VeggieTales Movie (2008) ,
Pathology (2007) ,
ウォーター・ホース The Water Horse: Legend of the Deep (2007) ,
シャイニング・ティアーズ・クロス・ウィンド Shining Tears X Wind (2007) ,「Shining tears」保志総一朗
スマイル アゲイン Smile Again (2006) ,
アルビン/歌うシマリス3兄弟 Alvin and the Chipmunks (2007) ,
ヒットマン Hitman (2007) ,
ジェイン・オースティンの読書会 The Jane Austen Book Club (2007) ,
マーゴット・ウェディング Margot at the Wedding (2007) ,
恋愛上手になるために The Good Night (2007) ,
Purple Violets (2007) ,
ビー・ムービー Bee Movie (2007) ,
悲しみが乾くまで Things We Lost in the Fire (2007) ,
コントロール Control (2007) ,
アイム・ノット・ゼア I'm Not There (2007) ,
30デイズ・ナイト 30 Days of Night (2007) ,
帰らない日々 Reservation Road (2007) ,
Sweet Sweet Marja (2007) ,
告発のとき In the Valley of Elah (2007) ,
Stomp! Shout! Scream! (2005) ,
Moondance Alexander (2007) ,
パリ、恋人たちの2日間 2 Days in Paris (2007) ,
TATARI タタリ/呪いの館 Return to House on Haunted Hill (2007) ,
Doc Martin (2004) ,
カルメン Carmen Jones (1954) ,
carmen.カルメン (2003) ,
人のセックスを笑うな Don't laugh at my romance. (2008) ,
エクスタシー London (2005) ,
夫以外の選択肢 We Don't Live Here Anymore (2004) ,
ユニコーン・キラーを追え (ナオミ・ワッツ ユニコーン・キラー) The Hunt for the Unicorn Killer (1999) ,
8mm II 8MM 2 (2005) ,
黒い太陽'07 スペシャル (2007) ,「友ダチ」ユハラユキ
砂時計 (1995) ,
女はそれを我慢できない The Girl Can't Help It (1956) ,
オルセン姉妹のローマでお仕事 (メアリー=ケイトアンドアシュレー ラブ in ローマ) When in Rome (2002) ,
メアリー=ケイトアンドアシュレー パスポート to パリ Passport to Paris (1999) ,
シルク Silk (2007) ,
大江戸ロケット (2007) ,
And When Did You Last See Your Father? (2007) ,
ヅラ刑事～頭上最大の作戦～ (2007) ,「悲しみはヅラで飛ばせ」モト冬樹(歌)、河崎実(作詞)、石井雅子(作曲・編曲)
シークレットサービス This Girl's Life (2003) ,
銀色のシーズン (2008) ,「WHITE DAYS」コブクロ
チーム・バチスタの栄光 (2008) ,「You’re my sunshine」EXILE … 初の映画主題歌書き下ろし曲となる。作詞をTAKAHIROが担当。
東京少年 Tokyo Boy (2008) ,「LOVE SONG」浜田真理子
東京少女 Tokyo Girl (2008) ,「aitai」鈴木佐江子(唄)、丹羽多聞アンドリウ(作詞)、遠藤浩二(作曲)
こどものじかん (2007) ,
ワン・ミス・コール One Missed Call (2008) ,
料理の鉄人 (1993) ,
パラダイス・ナウ Paradise Now (2005) ,
熱闘甲子園 (2002) ,
熱闘甲子園2007 (2007) ,
初戀 Hatsu-Koi (2007) ,
「サクゴエ」 Sakugoe (2007) ,「Paper Moon」NAO
ヴィーナス Venus (2006) ,
1303号室 Apartment 1303 (2007) ,「clover」Bahashishi(バハシシ) 
ヒミコさん (2007) ,
逮捕しちゃうぞフルスロットル (2007) ,
ダーク・エボリューション The Witches Hammer (2006) ,
アンダーブラッド Dracula's Curse (2006) ,
ブレイブ・サーガ-ドラゴン戦記- Dragon (2006) ,
ゲイル・バワーズ Exorcism: The Possession of Gail Bowers (2006) ,
ヒッチャー08 The Hitchhiker (2007) ,
ゴーン・ベイビー・ゴーン Gone Baby Gone (2007) ,
上海特急 Shanghai Express (1932) ,
欲望という名の電車 A Streetcar Named Desire (1995) ,
ひぐらしのなく頃に (2008) ,
ひぐらしのなく頃に解 (2007) ,
ペルセポリス Persepolis (2007) ,
